race_date,race_date_citation,track_name,track_name_citation,race_number,race_number_citation,chart_url,chart_url_citation,winning_horse,winning_horse_citation,payouts,fractional_times
01/04/2026,https://www.equibase.com/static/chart/summary/GP010426USA9-EQB.html,GP,https://www.equibase.com/static/chart/summary/GP010426USA9-EQB.html,9,https://www.equibase.com/static/chart/summary/GP010426USA9-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=GP&raceDate=01/04/2026&cy=USA&rn=9,https://www.equibase.com/static/chart/summary/GP010426USA9-EQB.html,Adios Now,https://www.equibase.com/static/chart/summary/GP010426USA9-EQB.html,,
01/04/2026,https://www.equibase.com/static/chart/summary/GP010426USA10-EQB.html,GP,https://www.equibase.com/static/chart/summary/GP010426USA10-EQB.html,10,https://www.equibase.com/static/chart/summary/GP010426USA10-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=GP&raceDate=01/04/2026&cy=USA&rn=10,https://www.equibase.com/static/chart/summary/GP010426USA10-EQB.html,Surprise Ending,https://www.equibase.com/static/chart/summary/GP010426USA10-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/TP010326USA1-EQB.html,TP,https://www.equibase.com/static/chart/summary/TP010326USA1-EQB.html,1,https://www.equibase.com/static/chart/summary/TP010326USA1-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=TP&raceDate=01/03/2026&cy=USA&rn=1,https://www.equibase.com/static/chart/summary/TP010326USA1-EQB.html,Don't Cross Alexis,https://www.equibase.com/static/chart/summary/TP010326USA1-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/TP010326USA2-EQB.html,TP,https://www.equibase.com/static/chart/summary/TP010326USA2-EQB.html,2,https://www.equibase.com/static/chart/summary/TP010326USA2-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=TP&raceDate=01/03/2026&cy=USA&rn=2,https://www.equibase.com/static/chart/summary/TP010326USA2-EQB.html,Frosty the Soldier,https://www.equibase.com/static/chart/summary/TP010326USA2-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/TP010326USA3-EQB.html,TP,https://www.equibase.com/static/chart/summary/TP010326USA3-EQB.html,3,https://www.equibase.com/static/chart/summary/TP010326USA3-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=TP&raceDate=01/03/2026&cy=USA&rn=3,https://www.equibase.com/static/chart/summary/TP010326USA3-EQB.html,Sweet Magnolia,https://www.equibase.com/static/chart/summary/TP010326USA3-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/TP010326USA4-EQB.html,TP,https://www.equibase.com/static/chart/summary/TP010326USA4-EQB.html,4,https://www.equibase.com/static/chart/summary/TP010326USA4-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=TP&raceDate=01/03/2026&cy=USA&rn=4,https://www.equibase.com/static/chart/summary/TP010326USA4-EQB.html,Geraldraydaplegray,https://www.equibase.com/static/chart/summary/TP010326USA4-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/TP010326USA5-EQB.html,TP,https://www.equibase.com/static/chart/summary/TP010326USA5-EQB.html,5,https://www.equibase.com/static/chart/summary/TP010326USA5-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=TP&raceDate=01/03/2026&cy=USA&rn=5,https://www.equibase.com/static/chart/summary/TP010326USA5-EQB.html,Kilo Tango,https://www.equibase.com/static/chart/summary/TP010326USA5-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/TP010326USA6-EQB.html,TP,https://www.equibase.com/static/chart/summary/TP010326USA6-EQB.html,6,https://www.equibase.com/static/chart/summary/TP010326USA6-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=TP&raceDate=01/03/2026&cy=USA&rn=6,https://www.equibase.com/static/chart/summary/TP010326USA6-EQB.html,Hometown Bound,https://www.equibase.com/static/chart/summary/TP010326USA6-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/TP010326USA7-EQB.html,TP,https://www.equibase.com/static/chart/summary/TP010326USA7-EQB.html,7,https://www.equibase.com/static/chart/summary/TP010326USA7-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=TP&raceDate=01/03/2026&cy=USA&rn=7,https://www.equibase.com/static/chart/summary/TP010326USA7-EQB.html,Cynane,https://www.equibase.com/static/chart/summary/TP010326USA7-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/TP010326USA8-EQB.html,TP,https://www.equibase.com/static/chart/summary/TP010326USA8-EQB.html,8,https://www.equibase.com/static/chart/summary/TP010326USA8-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=TP&raceDate=01/03/2026&cy=USA&rn=8,https://www.equibase.com/static/chart/summary/TP010326USA8-EQB.html,Faster,https://www.equibase.com/static/chart/summary/TP010326USA8-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/TP010326USA9-EQB.html,TP,https://www.equibase.com/static/chart/summary/TP010326USA9-EQB.html,9,https://www.equibase.com/static/chart/summary/TP010326USA9-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=TP&raceDate=01/03/2026&cy=USA&rn=9,https://www.equibase.com/static/chart/summary/TP010326USA9-EQB.html,Zafyre,https://www.equibase.com/static/chart/summary/TP010326USA9-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/GP010326USA1-EQB.html,GP,https://www.equibase.com/static/chart/summary/GP010326USA1-EQB.html,1,https://www.equibase.com/static/chart/summary/GP010326USA1-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=GP&raceDate=01/03/2026&cy=USA&rn=1,https://www.equibase.com/static/chart/summary/GP010326USA1-EQB.html,Doctrine,https://www.equibase.com/static/chart/summary/GP010326USA1-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/GP010326USA2-EQB.html,GP,https://www.equibase.com/static/chart/summary/GP010326USA2-EQB.html,2,https://www.equibase.com/static/chart/summary/GP010326USA2-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=GP&raceDate=01/03/2026&cy=USA&rn=2,https://www.equibase.com/static/chart/summary/GP010326USA2-EQB.html,Hillbilly Bob,https://www.equibase.com/static/chart/summary/GP010326USA2-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/GP010326USA3-EQB.html,GP,https://www.equibase.com/static/chart/summary/GP010326USA3-EQB.html,3,https://www.equibase.com/static/chart/summary/GP010326USA3-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=GP&raceDate=01/03/2026&cy=USA&rn=3,https://www.equibase.com/static/chart/summary/GP010326USA3-EQB.html,Compass Rises,https://www.equibase.com/static/chart/summary/GP010326USA3-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/GP010326USA4-EQB.html,GP,https://www.equibase.com/static/chart/summary/GP010326USA4-EQB.html,4,https://www.equibase.com/static/chart/summary/GP010326USA4-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=GP&raceDate=01/03/2026&cy=USA&rn=4,https://www.equibase.com/static/chart/summary/GP010326USA4-EQB.html,Sweeping Shadow,https://www.equibase.com/static/chart/summary/GP010326USA4-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/GP010326USA5-EQB.html,GP,https://www.equibase.com/static/chart/summary/GP010326USA5-EQB.html,5,https://www.equibase.com/static/chart/summary/GP010326USA5-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=GP&raceDate=01/03/2026&cy=USA&rn=5,https://www.equibase.com/static/chart/summary/GP010326USA5-EQB.html,Neural Network,https://www.equibase.com/static/chart/summary/GP010326USA5-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/GP010326USA6-EQB.html,GP,https://www.equibase.com/static/chart/summary/GP010326USA6-EQB.html,6,https://www.equibase.com/static/chart/summary/GP010326USA6-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=GP&raceDate=01/03/2026&cy=USA&rn=6,https://www.equibase.com/static/chart/summary/GP010326USA6-EQB.html,Sister Troienne,https://www.equibase.com/static/chart/summary/GP010326USA6-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/GP010326USA7-EQB.html,GP,https://www.equibase.com/static/chart/summary/GP010326USA7-EQB.html,7,https://www.equibase.com/static/chart/summary/GP010326USA7-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=GP&raceDate=01/03/2026&cy=USA&rn=7,https://www.equibase.com/static/chart/summary/GP010326USA7-EQB.html,Playing Tricks,https://www.equibase.com/static/chart/summary/GP010326USA7-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/GP010326USA8-EQB.html,GP,https://www.equibase.com/static/chart/summary/GP010326USA8-EQB.html,8,https://www.equibase.com/static/chart/summary/GP010326USA8-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=GP&raceDate=01/03/2026&cy=USA&rn=8,https://www.equibase.com/static/chart/summary/GP010326USA8-EQB.html,McRavin,https://www.equibase.com/static/chart/summary/GP010326USA8-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/GP010326USA9-EQB.html,GP,https://www.equibase.com/static/chart/summary/GP010326USA9-EQB.html,9,https://www.equibase.com/static/chart/summary/GP010326USA9-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=GP&raceDate=01/03/2026&cy=USA&rn=9,https://www.equibase.com/static/chart/summary/GP010326USA9-EQB.html,Hollen Drive,https://www.equibase.com/static/chart/summary/GP010326USA9-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/GP010326USA10-EQB.html,GP,https://www.equibase.com/static/chart/summary/GP010326USA10-EQB.html,10,https://www.equibase.com/static/chart/summary/GP010326USA10-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=GP&raceDate=01/03/2026&cy=USA&rn=10,https://www.equibase.com/static/chart/summary/GP010326USA10-EQB.html,Commandment,https://www.equibase.com/static/chart/summary/GP010326USA10-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/GP010326USA11-EQB.html,GP,https://www.equibase.com/static/chart/summary/GP010326USA11-EQB.html,11,https://www.equibase.com/static/chart/summary/GP010326USA11-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=GP&raceDate=01/03/2026&cy=USA&rn=11,https://www.equibase.com/static/chart/summary/GP010326USA11-EQB.html,Pass the Hat,https://www.equibase.com/static/chart/summary/GP010326USA11-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/AQU010326USA1-EQB.html,AQUEDUCT,https://www.equibase.com/static/chart/summary/AQU010326USA1-EQB.html,1,https://www.equibase.com/static/chart/summary/AQU010326USA1-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=AQU&raceDate=01/03/2026&cy=USA&rn=1,https://www.equibase.com/static/chart/summary/AQU010326USA1-EQB.html,Rose Lisa,https://www.equibase.com/static/chart/summary/AQU010326USA1-EQB.html,"[{""wager_type"":""Win"",""wager_type_citation"":""https://www.equibase.com/static/chart/summary/AQU010326USA1-EQB.html"",""payout"":2.52,""payout_citation"":""https://www.equibase.com/static/chart/summary/AQU010326USA1-EQB.html""},{""wager_type"":""Place"",""wager_type_citation"":""https://www.equibase.com/static/chart/summary/AQU010326USA1-EQB.html"",""payout"":2.1,""payout_citation"":""https://www.equibase.com/static/chart/summary/AQU010326USA1-EQB.html""},{""wager_type"":""Show"",""wager_type_citation"":""https://www.equibase.com/static/chart/summary/AQU010326USA1-EQB.html"",""payout"":2.1,""payout_citation"":""https://www.equibase.com/static/chart/summary/AQU010326USA1-EQB.html""},{""wager_type"":""$1 Exacta"",""wager_type_citation"":""https://www.equibase.com/static/chart/summary/AQU010326USA1-EQB.html"",""payout"":3.07,""payout_citation"":""https://www.equibase.com/static/chart/summary/AQU010326USA1-EQB.html""},{""wager_type"":""$0.50 Trifecta"",""wager_type_citation"":""https://www.equibase.com/static/chart/summary/AQU010326USA1-EQB.html"",""payout"":2.17,""payout_citation"":""https://www.equibase.com/static/chart/summary/AQU010326USA1-EQB.html""},{""wager_type"":""$0.10 Superfecta"",""wager_type_citation"":""https://www.equibase.com/static/chart/summary/AQU010326USA1-EQB.html"",""payout"":0.63,""payout_citation"":""https://www.equibase.com/static/chart/summary/AQU010326USA1-EQB.html""}]",
01/03/2026,https://www.equibase.com/static/chart/summary/AQU010326USA2-EQB.html,AQUEDUCT,https://www.equibase.com/static/chart/summary/AQU010326USA2-EQB.html,2,https://www.equibase.com/static/chart/summary/AQU010326USA2-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=AQU&raceDate=01/03/2026&cy=USA&rn=2,https://www.equibase.com/static/chart/summary/AQU010326USA2-EQB.html,Funny Uncle,https://www.equibase.com/static/chart/summary/AQU010326USA2-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/AQU010326USA3-EQB.html,AQUEDUCT,https://www.equibase.com/static/chart/summary/AQU010326USA3-EQB.html,3,https://www.equibase.com/static/chart/summary/AQU010326USA3-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=AQU&raceDate=01/03/2026&cy=USA&rn=3,https://www.equibase.com/static/chart/summary/AQU010326USA3-EQB.html,My World,https://www.equibase.com/static/chart/summary/AQU010326USA3-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/AQU010326USA4-EQB.html,AQUEDUCT,https://www.equibase.com/static/chart/summary/AQU010326USA4-EQB.html,4,https://www.equibase.com/static/chart/summary/AQU010326USA4-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=AQU&raceDate=01/03/2026&cy=USA&rn=4,https://www.equibase.com/static/chart/summary/AQU010326USA4-EQB.html,Royal Riddle,https://www.equibase.com/static/chart/summary/AQU010326USA4-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/AQU010326USA5-EQB.html,AQUEDUCT,https://www.equibase.com/static/chart/summary/AQU010326USA5-EQB.html,5,https://www.equibase.com/static/chart/summary/AQU010326USA5-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=AQU&raceDate=01/03/2026&cy=USA&rn=5,https://www.equibase.com/static/chart/summary/AQU010326USA5-EQB.html,Looks First,https://www.equibase.com/static/chart/summary/AQU010326USA5-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/AQU010326USA6-EQB.html,AQUEDUCT,https://www.equibase.com/static/chart/summary/AQU010326USA6-EQB.html,6,https://www.equibase.com/static/chart/summary/AQU010326USA6-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=AQU&raceDate=01/03/2026&cy=USA&rn=6,https://www.equibase.com/static/chart/summary/AQU010326USA6-EQB.html,Porosity,https://www.equibase.com/static/chart/summary/AQU010326USA6-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/AQU010326USA7-EQB.html,AQUEDUCT,https://www.equibase.com/static/chart/summary/AQU010326USA7-EQB.html,7,https://www.equibase.com/static/chart/summary/AQU010326USA7-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=AQU&raceDate=01/03/2026&cy=USA&rn=7,https://www.equibase.com/static/chart/summary/AQU010326USA7-EQB.html,Dazzling Dame,https://www.equibase.com/static/chart/summary/AQU010326USA7-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/AQU010326USA8-EQB.html,AQUEDUCT,https://www.equibase.com/static/chart/summary/AQU010326USA8-EQB.html,8,https://www.equibase.com/static/chart/summary/AQU010326USA8-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=AQU&raceDate=01/03/2026&cy=USA&rn=8,https://www.equibase.com/static/chart/summary/AQU010326USA8-EQB.html,Russian Realm,https://www.equibase.com/static/chart/summary/AQU010326USA8-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/AQU010326USA9-EQB.html,AQUEDUCT,https://www.equibase.com/static/chart/summary/AQU010326USA9-EQB.html,9,https://www.equibase.com/static/chart/summary/AQU010326USA9-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=AQU&raceDate=01/03/2026&cy=USA&rn=9,https://www.equibase.com/static/chart/summary/AQU010326USA9-EQB.html,Vibrant Express,https://www.equibase.com/static/chart/summary/AQU010326USA9-EQB.html,,
01/04/2026,https://www.equibase.com/static/chart/summary/OP010426USA1-EQB.html,OP,https://www.equibase.com/static/chart/summary/OP010426USA1-EQB.html,1,https://www.equibase.com/static/chart/summary/OP010426USA1-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=OP&raceDate=01/04/2026&cy=USA&rn=1,https://www.equibase.com/static/chart/summary/OP010426USA1-EQB.html,Extract's Arrow,https://www.equibase.com/static/chart/summary/OP010426USA1-EQB.html,,
01/04/2026,https://www.equibase.com/static/chart/summary/OP010426USA2-EQB.html,OP,https://www.equibase.com/static/chart/summary/OP010426USA2-EQB.html,2,https://www.equibase.com/static/chart/summary/OP010426USA2-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=OP&raceDate=01/04/2026&cy=USA&rn=2,https://www.equibase.com/static/chart/summary/OP010426USA2-EQB.html,Boltoro,https://www.equibase.com/static/chart/summary/OP010426USA2-EQB.html,,
01/04/2026,https://www.equibase.com/static/chart/summary/OP010426USA3-EQB.html,OP,https://www.equibase.com/static/chart/summary/OP010426USA3-EQB.html,3,https://www.equibase.com/static/chart/summary/OP010426USA3-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=OP&raceDate=01/04/2026&cy=USA&rn=3,https://www.equibase.com/static/chart/summary/OP010426USA3-EQB.html,Maximum Offer,https://www.equibase.com/static/chart/summary/OP010426USA3-EQB.html,,
01/04/2026,https://www.equibase.com/static/chart/summary/OP010426USA4-EQB.html,OP,https://www.equibase.com/static/chart/summary/OP010426USA4-EQB.html,4,https://www.equibase.com/static/chart/summary/OP010426USA4-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=OP&raceDate=01/04/2026&cy=USA&rn=4,https://www.equibase.com/static/chart/summary/OP010426USA4-EQB.html,Gettysburg Address,https://www.equibase.com/static/chart/summary/OP010426USA4-EQB.html,,
01/04/2026,https://www.equibase.com/static/chart/summary/OP010426USA5-EQB.html,OP,https://www.equibase.com/static/chart/summary/OP010426USA5-EQB.html,5,https://www.equibase.com/static/chart/summary/OP010426USA5-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=OP&raceDate=01/04/2026&cy=USA&rn=5,https://www.equibase.com/static/chart/summary/OP010426USA5-EQB.html,Seize the Night,https://www.equibase.com/static/chart/summary/OP010426USA5-EQB.html,,
01/04/2026,https://www.equibase.com/static/chart/summary/OP010426USA6-EQB.html,OP,https://www.equibase.com/static/chart/summary/OP010426USA6-EQB.html,6,https://www.equibase.com/static/chart/summary/OP010426USA6-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=OP&raceDate=01/04/2026&cy=USA&rn=6,https://www.equibase.com/static/chart/summary/OP010426USA6-EQB.html,Sisters in Town,https://www.equibase.com/static/chart/summary/OP010426USA6-EQB.html,,
01/04/2026,https://www.equibase.com/static/chart/summary/OP010426USA7-EQB.html,OP,https://www.equibase.com/static/chart/summary/OP010426USA7-EQB.html,7,https://www.equibase.com/static/chart/summary/OP010426USA7-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=OP&raceDate=01/04/2026&cy=USA&rn=7,https://www.equibase.com/static/chart/summary/OP010426USA7-EQB.html,Flyin Private,https://www.equibase.com/static/chart/summary/OP010426USA7-EQB.html,,
01/04/2026,https://www.equibase.com/static/chart/summary/OP010426USA8-EQB.html,OP,https://www.equibase.com/static/chart/summary/OP010426USA8-EQB.html,8,https://www.equibase.com/static/chart/summary/OP010426USA8-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=OP&raceDate=01/04/2026&cy=USA&rn=8,https://www.equibase.com/static/chart/summary/OP010426USA8-EQB.html,Titled Lady,https://www.equibase.com/static/chart/summary/OP010426USA8-EQB.html,,
01/04/2026,https://www.equibase.com/static/chart/summary/OP010426USA9-EQB.html,OP,https://www.equibase.com/static/chart/summary/OP010426USA9-EQB.html,9,https://www.equibase.com/static/chart/summary/OP010426USA9-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=OP&raceDate=01/04/2026&cy=USA&rn=9,https://www.equibase.com/static/chart/summary/OP010426USA9-EQB.html,Grace Is Free,https://www.equibase.com/static/chart/summary/OP010426USA9-EQB.html,,
01/04/2026,https://www.equibase.com/static/chart/summary/OP010426USA10-EQB.html,OP,https://www.equibase.com/static/chart/summary/OP010426USA10-EQB.html,10,https://www.equibase.com/static/chart/summary/OP010426USA10-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=OP&raceDate=01/04/2026&cy=USA&rn=10,https://www.equibase.com/static/chart/summary/OP010426USA10-EQB.html,Thestral,https://www.equibase.com/static/chart/summary/OP010426USA10-EQB.html,,
01/04/2026,https://www.equibase.com/static/chart/summary/OP010426USA11-EQB.html,OP,https://www.equibase.com/static/chart/summary/OP010426USA11-EQB.html,11,https://www.equibase.com/static/chart/summary/OP010426USA11-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=OP&raceDate=01/04/2026&cy=USA&rn=11,https://www.equibase.com/static/chart/summary/OP010426USA11-EQB.html,El Prestigio,https://www.equibase.com/static/chart/summary/OP010426USA11-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/SUN010326USA1-EQB.html,SUNLAND PARK,https://www.equibase.com/static/chart/summary/SUN010326USA1-EQB.html,1,https://www.equibase.com/static/chart/summary/SUN010326USA1-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=SUN&raceDate=01/03/2026&cy=USA&rn=1,https://www.equibase.com/static/chart/summary/SUN010326USA1-EQB.html,Wedding Groom,https://www.equibase.com/static/chart/summary/SUN010326USA1-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/SUN010326USA2-EQB.html,SUNLAND PARK,https://www.equibase.com/static/chart/summary/SUN010326USA2-EQB.html,2,https://www.equibase.com/static/chart/summary/SUN010326USA2-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=SUN&raceDate=01/03/2026&cy=USA&rn=2,https://www.equibase.com/static/chart/summary/SUN010326USA2-EQB.html,Mucho Zmoke,https://www.equibase.com/static/chart/summary/SUN010326USA2-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/SUN010326USA3-EQB.html,SUNLAND PARK,https://www.equibase.com/static/chart/summary/SUN010326USA3-EQB.html,3,https://www.equibase.com/static/chart/summary/SUN010326USA3-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=SUN&raceDate=01/03/2026&cy=USA&rn=3,https://www.equibase.com/static/chart/summary/SUN010326USA3-EQB.html,Jp Tlc,https://www.equibase.com/static/chart/summary/SUN010326USA3-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/SUN010326USA4-EQB.html,SUNLAND PARK,https://www.equibase.com/static/chart/summary/SUN010326USA4-EQB.html,4,https://www.equibase.com/static/chart/summary/SUN010326USA4-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=SUN&raceDate=01/03/2026&cy=USA&rn=4,https://www.equibase.com/static/chart/summary/SUN010326USA4-EQB.html,Perrys Down Duck,https://www.equibase.com/static/chart/summary/SUN010326USA4-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/SUN010326USA5-EQB.html,SUNLAND PARK,https://www.equibase.com/static/chart/summary/SUN010326USA5-EQB.html,5,https://www.equibase.com/static/chart/summary/SUN010326USA5-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=SUN&raceDate=01/03/2026&cy=USA&rn=5,https://www.equibase.com/static/chart/summary/SUN010326USA5-EQB.html,Jessie Boy,https://www.equibase.com/static/chart/summary/SUN010326USA5-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/SUN010326USA6-EQB.html,SUNLAND PARK,https://www.equibase.com/static/chart/summary/SUN010326USA6-EQB.html,6,https://www.equibase.com/static/chart/summary/SUN010326USA6-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=SUN&raceDate=01/03/2026&cy=USA&rn=6,https://www.equibase.com/static/chart/summary/SUN010326USA6-EQB.html,B Flyin,https://www.equibase.com/static/chart/summary/SUN010326USA6-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/SUN010326USA7-EQB.html,SUNLAND PARK,https://www.equibase.com/static/chart/summary/SUN010326USA7-EQB.html,7,https://www.equibase.com/static/chart/summary/SUN010326USA7-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=SUN&raceDate=01/03/2026&cy=USA&rn=7,https://www.equibase.com/static/chart/summary/SUN010326USA7-EQB.html,Mistick Gold V,https://www.equibase.com/static/chart/summary/SUN010326USA7-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/SUN010326USA8-EQB.html,SUNLAND PARK,https://www.equibase.com/static/chart/summary/SUN010326USA8-EQB.html,8,https://www.equibase.com/static/chart/summary/SUN010326USA8-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=SUN&raceDate=01/03/2026&cy=USA&rn=8,https://www.equibase.com/static/chart/summary/SUN010326USA8-EQB.html,Daylan,https://www.equibase.com/static/chart/summary/SUN010326USA8-EQB.html,,
01/03/2026,https://www.equibase.com/static/chart/summary/SUN010326USA9-EQB.html,SUNLAND PARK,https://www.equibase.com/static/chart/summary/SUN010326USA9-EQB.html,9,https://www.equibase.com/static/chart/summary/SUN010326USA9-EQB.html,https://www.equibase.com/premium/chartEmb.cfm?track=SUN&raceDate=01/03/2026&cy=USA&rn=9,https://www.equibase.com/static/chart/summary/SUN010326USA9-EQB.html,Lethal Demon,https://www.equibase.com/static/chart/summary/SUN010326USA9-EQB.html,,